filial_venda,seq_nota_fiscal,cod_produto_venda,qtd_venda,um_venda,preco_unit_venda,total_venda,cod_vendedor,estado,dt_emissao,nome_cliente,chave_cliente
01004,226820,PA01010001,500,KG,"9,80","4.900,00",000026,RS,27/01/2025,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,219331,PA01010001,500,KG,"9,20","4.600,00",000044,MS,18/12/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,219331,PA01010001,500,KG,"9,20","4.600,00",000044,MS,18/12/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,216233,PA01010001,500,KG,"9,30","4.650,00",000006,PR,06/12/2024,PLUSVAL AGROAVICOLA LTDA,350303720004
01004,176214,PA01010001,500,KG,"11,20","5.600,00",000008,PR,17/05/2024,SENDAS DISTRIBUIDORA SA - LJ 259,060572230488
01004,176495,PA01010001,500,KG,"11,20","5.600,00",000008,PR,20/05/2024,SENDAS DISTRIBUIDORA SA LJ 257,060572230485
01004,208355,PA01010001,500,KG,"9,98","4.990,00",000008,PR,26/10/2024,STOCK ATACADISTA S.A.,554074780003
01004,204150,PA01010001,500,KG,"9,60","4.800,00",000016,MG,04/10/2024,WMB SUPERMERCADOS DO BRASIL LTDA. - LJ 712,000639600380
01004,187258,PA01010001,9.000,KG,"16,00","144.000,00",000025,ES,14/07/2024,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,163712,PA01010001,8.320,KG,"8,00","66.560,00",000025,BA,12/03/2024,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,163402,PA01010001,8.320,KG,"8,00","66.560,00",000025,ES,11/03/2024,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,196056,PA01010001,9.000,KG,"7,50","67.500,00",000025,ES,27/08/2024,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,228394,PA01010001,1.000,KG,"10,50","10.500,00",000025,ES,31/01/2025,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,228402,PA01010001,5.000,KG,"10,50","52.500,00",000025,ES,31/01/2025,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,228404,PA01010001,8.000,KG,"10,50","84.000,00",000025,ES,31/01/2025,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,228398,PA01010001,5.000,KG,"10,50","52.500,00",000025,ES,31/01/2025,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,228392,PA01010001,3.000,KG,"10,50","31.500,00",000025,ES,31/01/2025,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,188998,PA01010001,9.000,KG,"8,00","72.000,00",000025,ES,23/07/2024,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,228400,PA01010001,4.000,KG,"10,50","42.000,00",000025,ES,31/01/2025,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,178504,PA01010001,10.960,KG,"8,00","87.680,00",000025,ES,31/05/2024,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,228396,PA01010001,2.000,KG,"10,50","21.000,00",000025,ES,31/01/2025,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,193162,PA01010001,15.000,KG,"8,00","120.000,00",000025,ES,12/08/2024,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,194203,PA01010001,4.000,KG,"8,60","34.400,00",000025,ES,16/08/2024,FRINCARNES FRIGORIFICO INDUSTRIAL DE CARNES DO ESPIRITO SANTO EIRELI,059742760001
01004,180116,PA01010001,4.000,KG,"8,70","34.800,00",000025,ES,07/06/2024,FRINCARNES FRIGORIFICO INDUSTRIAL DE CARNES DO ESPIRITO SANTO EIRELI,059742760001
01004,169969,PA01010001,20.960,KG,"8,10","169.776,00",000025,ES,12/04/2024,FV - DISTRIBUIDORA DE CARNES E PESCADOS - EIRELI,089035470001
01004,169967,PA01010001,7.040,KG,"8,10","57.024,00",000025,ES,12/04/2024,FV - DISTRIBUIDORA DE CARNES E PESCADOS - EIRELI,089035470001
01004,192946,PA01010001,26.960,KG,"8,30","223.768,00",000025,ES,09/08/2024,FV - DISTRIBUIDORA DE CARNES E PESCADOS - EIRELI,089035470001
01004,187721,PA01010001,28.000,KG,"8,20","229.600,00",000025,ES,16/07/2024,FV - DISTRIBUIDORA DE CARNES E PESCADOS - EIRELI,089035470001
01004,193160,PA01010001,5.000,KG,"8,30","41.500,00",000025,ES,12/08/2024,FV - DISTRIBUIDORA DE CARNES E PESCADOS - EIRELI,089035470001
01004,219585,PA01010001,26.960,KG,"8,90","239.944,00",000025,ES,20/12/2024,FV - DISTRIBUIDORA DE CARNES E PESCADOS - EIRELI,089035470001
01004,201353,PA01010001,25.920,KG,"8,30","215.136,00",000025,ES,21/09/2024,FV - DISTRIBUIDORA DE CARNES E PESCADOS - EIRELI,089035470001
01004,180112,PA01010001,22.960,KG,"8,00","183.680,00",000025,ES,07/06/2024,FV - DISTRIBUIDORA DE CARNES E PESCADOS - EIRELI,089035470001
01004,210170,PA01010001,28.000,KG,"8,90","249.200,00",000025,ES,05/11/2024,FV - DISTRIBUIDORA DE CARNES E PESCADOS - EIRELI,089035470001
01004,194201,PA01010001,5.000,KG,"8,60","43.000,00",000025,ES,16/08/2024,MULTVENDAS DISTRIBUICAO LTDA,110328950002
01004,212425,PA01010001,4.000,KG,"8,90","35.600,00",000025,ES,18/11/2024,MULTVENDAS DISTRIBUICAO LTDA,110328950002
01004,187262,PA01010001,5.000,KG,"8,70","43.500,00",000025,ES,14/07/2024,MULTVENDAS DISTRIBUICAO LTDA,110328950002
01004,226046,PA01010001,3.960,KG,"10,20","40.392,00",000025,ES,25/01/2025,MULTVENDAS DISTRIBUICAO LTDA,110328950002
01004,227093,PA01010001,220,KG,"10,80","2.376,00",000034,PR,28/01/2025,COMERCIAL ALVORADA DE COLORADO LTDA,058644640001
01004,227093,PA01010001,220,KG,"10,80","2.376,00",000034,PR,28/01/2025,COMERCIAL ALVORADA DE COLORADO LTDA,058644640001
01004,209529,PA01010001,1.400,KG,"9,30","13.020,00",000006,PR,01/11/2024,PLUSVAL AGROAVICOLA LTDA,350303720004
01004,199425,PA01010001,1.700,KG,"9,30","15.810,00",000006,PR,11/09/2024,PLUSVAL AGROAVICOLA LTDA,350303720004
01004,223070,PA01010001,7.000,KG,"10,50","73.500,00",000006,PR,15/01/2025,PLUSVAL AGROAVICOLA LTDA,350303720004
01004,178423,PA01010001,50,KG,"11,10","555,00",000008,PR,30/05/2024,DISTRIBUIDORA ATACADISTA DE ALIMENTOS CIRCUITO LTDA,153700080001
01004,178423,PA01010001,50,KG,"11,10","555,00",000008,PR,30/05/2024,DISTRIBUIDORA ATACADISTA DE ALIMENTOS CIRCUITO LTDA,153700080001
01004,178440,PA01010001,50,KG,"11,10","555,00",000008,PR,30/05/2024,GINA  ALEX SUPERMERCADOS LTDA,062930330001
01004,178440,PA01010001,50,KG,"11,10","555,00",000008,PR,30/05/2024,GINA  ALEX SUPERMERCADOS LTDA,062930330001
01004,190248,PA01010001,20,KG,"11,10","222,00",000008,PR,27/07/2024,GINA  ALEX SUPERMERCADOS LTDA,062930330001
01004,200224,PA01010001,50,KG,"11,10","555,00",000008,PR,13/09/2024,GINA  ALEX SUPERMERCADOS LTDA,062930330001
01004,200224,PA01010001,50,KG,"11,10","555,00",000008,PR,13/09/2024,GINA  ALEX SUPERMERCADOS LTDA,062930330001
01004,190228,PA01010001,100,KG,"11,10","1.110,00",000008,PR,27/07/2024,VIGNOTTO COMERCIO DE ALIMENTOS LTDA,437394370001
01004,178429,PA01010001,100,KG,"11,10","1.110,00",000008,PR,30/05/2024,VIGNOTTO COMERCIO DE ALIMENTOS LTDA,437394370001
01004,190228,PA01010001,100,KG,"11,10","1.110,00",000008,PR,27/07/2024,VIGNOTTO COMERCIO DE ALIMENTOS LTDA,437394370001
01004,178429,PA01010001,100,KG,"11,10","1.110,00",000008,PR,30/05/2024,VIGNOTTO COMERCIO DE ALIMENTOS LTDA,437394370001
01004,193381,PA01010001,9.000,KG,"9,60","86.400,00",000008,PR,13/08/2024,COMPANHIA SULAMERICANA DE DISTRIBUICAO,115178410049
01004,209023,PA01010001,9.000,KG,"9,60","86.400,00",000008,PR,30/10/2024,COMPANHIA SULAMERICANA DE DISTRIBUICAO,115178410049
01004,180380,PA01010001,6.960,KG,"8,66","60.273,60",000008,PR,10/06/2024,COMPANHIA SULAMERICANA DE DISTRIBUICAO,115178410049
01004,168439,PA01010001,8.000,KG,"8,58","68.640,00",000008,PR,05/04/2024,COMPANHIA SULAMERICANA DE DISTRIBUICAO,115178410049
01004,219812,PA01010001,7.960,KG,"9,90","78.804,00",000008,PR,21/12/2024,COMPANHIA SULAMERICANA DE DISTRIBUICAO,115178410049
01004,190199,PA01010001,4.000,KG,"8,66","34.640,00",000008,PR,27/07/2024,COMPANHIA SULAMERICANA DE DISTRIBUICAO CD,115178410077
01004,176497,PA01010001,700,KG,"11,20","7.840,00",000008,PR,20/05/2024,SENDAS DISTRIBUIDORA S/A LJ 195,060572230403
01004,176204,PA01010001,300,KG,"11,20","3.360,00",000008,PR,17/05/2024,SENDAS DISTRIBUIDORA SA LJ 229,060572230474
01004,176195,PA01010001,1.000,KG,"11,20","11.200,00",000008,PR,17/05/2024,SENDAS DISTRIBUIDORA SA LJ 99,060572230367
01004,209898,PA01010001,1.000,KG,"9,98","9.980,00",000008,PR,04/11/2024,STOCK ATACADISTA S.A,554074780008
01004,193078,PA01010001,9.000,KG,"9,60","86.400,00",000008,PR,10/08/2024,STOCK ATACADISTA S.A.,554074780003
01004,185311,PA01010001,40,KG,"10,62","424,80",000008,PR,03/07/2024,SUPER PUPPO SUPERMERCADOS LTDA,267755520003
01004,185697,PA01010001,3.120,KG,"9,30","29.016,00",000014,PI,05/07/2024,DISTRIBUICAO DE ALIMENTOS VANGUARDA S/A,318381280003
01004,227019,PA01010001,3.120,KG,"10,80","33.696,00",000014,RN,28/01/2025,HIPER ATACADISTA EIRELI,075220260001
01004,224230,PA01010001,3.120,KG,"10,20","31.824,00",000014,RN,17/01/2025,HIPER ATACADISTA EIRELI,075220260001
01004,201491,PA01010001,3.120,KG,"9,10","28.392,00",000014,RN,21/09/2024,REBOUCAS SUPERMERCADO LTDA,049955260001
01004,185709,PA01010001,3.120,KG,"9,40","29.328,00",000014,PI,05/07/2024,RMC COMERCIO DE ALIMENTOS LTDA,322672920002
01004,211226,PA01010001,3.120,KG,"9,20","28.704,00",000014,PI,11/11/2024,RMC COMERCIO DE ALIMENTOS LTDA,322672920002
01004,199302,PA01010001,3.120,KG,"8,90","27.768,00",000014,PI,11/09/2024,RMC COMERCIO DE ALIMENTOS LTDA,322672920002
01004,175510,PA01010001,3.120,KG,"9,80","30.576,00",000014,PI,15/05/2024,RMC COMERCIO DE ALIMENTOS LTDA,322672920002
01004,175508,PA01010001,3.000,KG,"9,38","28.140,00",000014,PI,15/05/2024,DISTRIBUICAO DE ALIMENTOS VANGUARDA S/A,318381280003
01004,151662,PA01010001,2.000,KG,"9,80","19.600,00",000014,PI,10/01/2024,DISTRIBUICAO DE ALIMENTOS VANGUARDA S/A,318381280003
01004,151660,PA01010001,7.280,KG,"9,30","67.704,00",000014,PI,10/01/2024,F M FERREIRA DE SOUSA LTDA,738074710013
01004,197050,PA01010001,4.160,KG,"8,80","36.608,00",000014,CE,29/08/2024,G V DA SILVEIRA DISTRIBUIDORA DE ALIMENTOS LTDA,007222520001
01004,198420,PA01010001,50,KG,"9,10","455,00",000014,RN,05/09/2024,HIPER ATACADISTA EIRELI,075220260001
01004,196041,PA01010001,7.280,KG,"9,10","66.248,00",000014,RN,27/08/2024,HIPER ATACADISTA EIRELI,075220260001
01004,214650,PA01010001,600,KG,"9,30","5.580,00",000014,PB,28/11/2024,HIPER QUEIROZ LTDA,106708110008
01004,214656,PA01010001,600,KG,"9,30","5.580,00",000014,PB,28/11/2024,QUEIROZ ATACADAO LTDA,317379790007
01004,214646,PA01010001,880,KG,"9,30","8.184,00",000014,PB,28/11/2024,QUEIROZ ATACADAO LTDA,317379790007
01004,211565,PA01010001,4.160,KG,"9,10","37.856,00",000014,RN,14/11/2024,REBOUCAS SUPERMERCADO LTDA,049955260001
01004,158008,PA01010001,4.160,KG,"8,80","36.608,00",000014,RN,12/02/2024,REBOUCAS SUPERMERCADO LTDA,049955260001
01004,177204,PA01010001,4.160,KG,"8,70","36.192,00",000014,RN,23/05/2024,REBOUCAS SUPERMERCADO LTDA,049955260001
01004,151666,PA01010001,5.200,KG,"9,80","50.960,00",000014,PI,10/01/2024,RMC COMERCIO DE ALIMENTOS LTDA,322672920002
01004,164263,PA01010001,6.240,KG,"9,80","61.152,00",000014,PI,13/03/2024,RMC COMERCIO DE ALIMENTOS LTDA,322672920002
01004,162843,PA01010001,1.560,KG,"12,60","19.656,00",000020,RS,07/03/2024,ATACADAO S.A.,753153330075
01004,162843,PA01010001,1.560,KG,"12,60","19.656,00",000020,RS,07/03/2024,ATACADAO S.A.,753153330075
01004,153989,PA01010001,350,KG,"12,60","4.410,00",000020,RS,22/01/2024,ATACADAO S.A. LJ 123,753153330123
01004,194460,PA01010001,14.560,KG,"12,60","183.456,00",000020,RS,17/08/2024,IMPORTADORA E EXPORTADORA DE CEREAIS SA,911564710014
01004,153885,PA01010001,12.480,KG,"12,60","157.248,00",000020,RS,19/01/2024,IMPORTADORA E EXPORTADORA DE CEREAIS SA,911564710014
01004,156470,PA01010001,12.480,KG,"12,60","157.248,00",000020,RS,05/02/2024,IMPORTADORA E EXPORTADORA DE CEREAIS SA,911564710014
01004,153993,PA01010001,260,KG,"12,60","3.276,00",000020,RS,22/01/2024,WMS SUPERMERCADOS DO BRASIL LTDA LJ 831,932097650453
01004,153993,PA01010001,260,KG,"12,60","3.276,00",000020,RS,22/01/2024,WMS SUPERMERCADOS DO BRASIL LTDA LJ 831,932097650453
01004,153998,PA01010001,260,KG,"12,60","3.276,00",000020,RS,22/01/2024,WMS SUPERMERCADOS DO BRASIL LTDA LJ 865,932097650303
01004,153998,PA01010001,260,KG,"12,60","3.276,00",000020,RS,22/01/2024,WMS SUPERMERCADOS DO BRASIL LTDA LJ 865,932097650303
01004,154022,PA01010001,260,KG,"12,60","3.276,00",000020,RS,22/01/2024,WMS SUPERMERCADOS DO BRASIL LTDA LJ 869,932097650170
01004,154022,PA01010001,260,KG,"12,60","3.276,00",000020,RS,22/01/2024,WMS SUPERMERCADOS DO BRASIL LTDA LJ 869,932097650170
01004,163170,PA01010001,260,KG,"12,60","3.276,00",000020,RS,08/03/2024,WMS SUPERMERCADOS DO BRASIL LTDA. LJ 856,932097650214
01004,163170,PA01010001,260,KG,"12,60","3.276,00",000020,RS,08/03/2024,WMS SUPERMERCADOS DO BRASIL LTDA. LJ 856,932097650214
01004,192709,PA01010001,3.120,KG,"10,20","31.824,00",000020,RS,09/08/2024,ATACADAO S.A. - LJ 142,753153330142
01004,192709,PA01010001,3.120,KG,"10,20","31.824,00",000020,RS,09/08/2024,ATACADAO S.A. - LJ 142,753153330142
01004,176949,PA01010001,10.400,KG,"8,95","93.080,00",000042,RS,22/05/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,176618,PA01010001,10.400,KG,"8,95","93.080,00",000042,RS,21/05/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,217978,PA01010001,1.000,KG,"9,80","9.800,00",000026,RS,13/12/2024,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,217987,PA01010001,1.000,KG,"9,80","9.800,00",000026,RS,13/12/2024,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,226822,PA01010001,1.000,KG,"9,80","9.800,00",000026,RS,27/01/2025,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,226824,PA01010001,1.000,KG,"9,80","9.800,00",000026,RS,27/01/2025,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,160653,PA01010001,1.000,KG,"12,90","12.900,00",000020,RS,24/02/2024,SPADER DISTRIBUIDORA DE ALIMENTOS LTDA,070267510001
01004,168599,PA01010001,3.000,KG,"10,20","30.600,00",000020,RS,06/04/2024,SPADER DISTRIBUIDORA DE ALIMENTOS LTDA,070267510001
01004,227269,PA01010001,400,KG,"12,00","4.800,00",000020,RS,28/01/2025,WMS SUPERMERCADOS DO BRASIL LTDA LJ 867,932097650110
01004,228059,PA01010001,400,KG,"12,00","4.800,00",000020,RS,31/01/2025,WMS SUPERMERCADOS DO BRASIL LTDA LJ 868,932097650360
01004,224299,PA01010001,300,KG,"12,10","3.630,00",000040,MT,18/01/2025,ATACADAO S.A. - LJ 44,753153330044
01004,224299,PA01010001,300,KG,"12,10","3.630,00",000040,MT,18/01/2025,ATACADAO S.A. - LJ 44,753153330044
01004,207143,PA01010001,300,KG,"11,10","3.330,00",000040,RO,21/10/2024,ATACADAO S.A. - LJ 72,753153330072
01004,207143,PA01010001,300,KG,"11,10","3.330,00",000040,RO,21/10/2024,ATACADAO S.A. - LJ 72,753153330072
01004,228535,PA01010001,300,KG,"10,30","3.090,00",000013,DF,31/01/2025,ATACADAO S.A. LJ 14,753153330014
01004,224402,PA01010001,300,KG,"12,10","3.630,00",000040,MT,18/01/2025,WMS SUPERMERCADOS DO BRASIL LTDA LJ 899,932097650565
01004,224374,PA01010001,300,KG,"12,10","3.630,00",000040,MT,18/01/2025,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 892,932097650543
01004,224374,PA01010001,300,KG,"12,10","3.630,00",000040,MT,18/01/2025,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 892,932097650543
01004,224287,PA01010001,300,KG,"12,10","3.630,00",000040,MT,18/01/2025,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 897,932097650552
01004,224362,PA01010001,300,KG,"12,10","3.630,00",000040,MT,18/01/2025,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 898,932097650564
01004,224362,PA01010001,300,KG,"12,10","3.630,00",000040,MT,18/01/2025,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 898,932097650564
01004,185337,PA01010001,18.960,KG,"7,80","147.888,00",000003,MA,03/07/2024,ARMAZEM MATEUS S.A.,234394410013
01004,178717,PA01010001,18.960,KG,"7,80","147.888,00",000003,MA,01/06/2024,ARMAZEM MATEUS S.A.,234394410013
01004,178721,PA01010001,7.000,KG,"7,80","54.600,00",000003,MA,01/06/2024,ARMAZEM MATEUS S.A.,234394410013
01004,185339,PA01010001,5.960,KG,"7,80","46.488,00",000003,MA,03/07/2024,ARMAZEM MATEUS S.A.,234394410013
01004,228519,PA01010001,8.960,KG,"9,80","87.808,00",000003,MA,31/01/2025,ARMAZEM MATEUS S.A.,234394410013
01004,228521,PA01010001,18.960,KG,"9,80","185.808,00",000003,MA,31/01/2025,ARMAZEM MATEUS S.A.,234394410013
01004,222116,PA01010001,13.960,KG,"9,60","134.016,00",000003,MA,11/01/2025,ARMAZEM MATEUS S.A.,234394410013
01004,222114,PA01010001,13.960,KG,"9,60","134.016,00",000003,MA,11/01/2025,ARMAZEM MATEUS S.A.,234394410013
01004,216180,PA01010001,6.310,KG,"8,80","55.528,00",000003,PE,06/12/2024,ESTIVAS NOVO PRADO LTDA,080296960003
01004,209732,PA01010001,7.350,KG,"8,80","64.680,00",000003,PE,04/11/2024,ESTIVAS NOVO PRADO LTDA,080296960003
01004,200643,PA01010001,2.100,KG,"8,80","18.480,00",000003,PE,17/09/2024,ESTIVAS NOVO PRADO LTDA,080296960003
01004,163913,PA01010001,1.500,KG,"8,80","13.200,00",000003,PE,13/03/2024,FRANGO FAVORITO LTDA,249590780002
01004,177453,PA01010001,1.500,KG,"8,80","13.200,00",000003,PE,24/05/2024,FRANGO FAVORITO LTDA,249590780002
01004,157767,PA01010001,4.160,KG,"9,20","38.272,00",000003,SE,11/02/2024,KI DISTRIBUIDORA LTDA,435061930001
01004,157767,PA01010001,4.160,KG,"9,20","38.272,00",000003,SE,11/02/2024,KI DISTRIBUIDORA LTDA,435061930001
01004,222920,PA01010001,3.110,KG,"9,38","29.171,80",000003,PE,14/01/2025,SUPERMERCADO DA FAMILIA S/A,056775910027
01004,201519,PA01010001,2.110,KG,"9,38","19.791,80",000003,PE,23/09/2024,SUPERMERCADO DA FAMILIA S/A,056775910027
01004,197397,PA01010001,100,KG,"9,20","920,00",000044,MS,30/08/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,197392,PA01010001,100,KG,"9,20","920,00",000044,MS,30/08/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,219314,PA01010001,100,KG,"9,20","920,00",000044,MS,18/12/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,219314,PA01010001,100,KG,"9,20","920,00",000044,MS,18/12/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,206750,PA01010001,100,KG,"9,20","920,00",000044,MS,18/10/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,206750,PA01010001,100,KG,"9,20","920,00",000044,MS,18/10/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,224339,PA01010001,100,KG,"12,10","1.210,00",000040,MT,18/01/2025,WMS SUPERMERCADOS DO BRASIL LTDA.  - LJ 891,932097650541
01004,224339,PA01010001,100,KG,"12,10","1.210,00",000040,MT,18/01/2025,WMS SUPERMERCADOS DO BRASIL LTDA.  - LJ 891,932097650541
01004,182136,PA01010001,14.220,KG,"8,00","113.760,00",000019,RJ,20/06/2024,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,181218,PA01010001,2.790,KG,"8,00","22.320,00",000019,RJ,14/06/2024,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,177612,PA01010001,9.200,KG,"8,00","73.600,00",000019,RJ,27/05/2024,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,179828,PA01010001,9.360,KG,"8,00","74.880,00",000019,RJ,06/06/2024,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,225134,PA01010001,10.400,KG,"10,50","109.200,00",000019,RJ,21/01/2025,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,225914,PA01010001,24.880,KG,"10,50","261.240,00",000019,RJ,24/01/2025,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,225134,PA01010001,10.400,KG,"10,50","109.200,00",000019,RJ,21/01/2025,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,228144,PA01010001,13.520,KG,"10,50","141.960,00",000019,RJ,31/01/2025,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,228437,PA01010001,5.360,KG,"11,55","61.908,00",000013,DF,31/01/2025,ATACADAO DIA A DIA S.A - CD,174574040009
01004,188704,PA01010001,60,KG,"9,90","594,00",000013,DF,19/07/2024,AUDAX COMERCIO ATACADISTA E VAREJISTA DE PRODUTOS ALIMENTICIOS LTDA,072090450001
01004,188706,PA01010001,60,KG,"9,90","594,00",000013,DF,19/07/2024,AUDAX COMERCIO ATACADISTA E VAREJISTA DE PRODUTOS ALIMENTICIOS LTDA,072090450001
01004,188716,PA01010001,60,KG,"9,90","594,00",000013,GO,19/07/2024,AUDAX COMERCIO ATACADISTA E VAREJISTA DE PRODUTOS ALIMENTICIOS LTDA,072090450001
01004,188708,PA01010001,60,KG,"9,90","594,00",000013,GO,19/07/2024,AUDAX COMERCIO ATACADISTA E VAREJISTA DE PRODUTOS ALIMENTICIOS LTDA,072090450001
01004,188714,PA01010001,60,KG,"9,90","594,00",000013,GO,19/07/2024,AUDAX COMERCIO ATACADISTA E VAREJISTA DE PRODUTOS ALIMENTICIOS LTDA,072090450001
01004,188712,PA01010001,60,KG,"9,90","594,00",000013,GO,19/07/2024,AUDAX COMERCIO ATACADISTA E VAREJISTA DE PRODUTOS ALIMENTICIOS LTDA,072090450001
01004,195952,PA01010001,1.460,KG,"8,80","12.848,00",000013,DF,26/08/2024,CIDADE COMERCIO INDUSTRIA E DISTRIBUICAO DE ALIMENTOS LTDA,085801160005
01004,172182,PA01010001,6.240,KG,"8,00","49.920,00",000013,DF,26/04/2024,R  F ATACADISTA DE PRODUTOS ALIMENTICIOS LTDA,245524680001
01004,175776,PA01010001,6.240,KG,"8,00","49.920,00",000013,DF,16/05/2024,R  F ATACADISTA DE PRODUTOS ALIMENTICIOS LTDA,245524680001
01004,175776,PA01010001,6.240,KG,"8,00","49.920,00",000013,DF,16/05/2024,R  F ATACADISTA DE PRODUTOS ALIMENTICIOS LTDA,245524680001
01004,197504,PA01010001,4.040,KG,"8,80","35.552,00",000029,PB,31/08/2024,AGROFRIOS COMERCIO DE FRIOS E HORTIFRUTIGRANGEIROS LTDA,030801610001
01004,204162,PA01010001,2.500,KG,"9,60","24.000,00",000016,MG,04/10/2024,ATACADAO S.A. - LJ 147,753153330147
01004,204160,PA01010001,2.500,KG,"9,60","24.000,00",000016,MG,04/10/2024,ATACADAO S.A. - LJ 167,753153330167
01004,204158,PA01010001,1.500,KG,"9,60","14.400,00",000016,MG,04/10/2024,ATACADAO S.A. - LJ 180,753153330180
01004,204164,PA01010001,1.500,KG,"9,60","14.400,00",000016,MG,04/10/2024,ATACADAO S.A. - LJ 30,753153330030
01004,174542,PA01010001,6.960,KG,"10,30","71.688,00",000018,RJ,13/05/2024,ATACADAO S.A. LJ 162 CD,753153330162
01004,205971,PA01010001,7.520,KG,"10,30","77.456,00",000018,RJ,15/10/2024,ATACADAO S.A. LJ 162 CD,753153330162
01004,178923,PA01010001,6.960,KG,"10,30","71.688,00",000018,RJ,03/06/2024,ATACADAO S.A. LJ 162 CD,753153330162
01004,178923,PA01010001,6.960,KG,"10,30","71.688,00",000018,RJ,03/06/2024,ATACADAO S.A. LJ 162 CD,753153330162
01004,189746,PA01010001,20,KG,"8,70","174,00",000000,MS,24/07/2024,FF CO ALIMENTACAO LTDA,284682890066
01004,193215,PA01010001,20,KG,"8,70","174,00",000000,MS,12/08/2024,FF CO ALIMENTACAO LTDA,284682890066
01004,188014,PA01010001,10,KG,"8,70","87,00",000000,MS,17/07/2024,FF CO ALIMENTACAO LTDA,284682890066
01004,186689,PA01010001,10,KG,"8,70","87,00",000000,MS,11/07/2024,FF CO ALIMENTACAO LTDA,284682890066
01004,185546,PA01010001,10,KG,"8,70","87,00",000000,MS,05/07/2024,FF CO ALIMENTACAO LTDA,284682890066
01004,190373,PA01010001,10,KG,"8,70","87,00",000000,MS,29/07/2024,FF CO ALIMENTACAO LTDA,284682890066
01004,217950,PA01010001,1.000,KG,"9,80","9.800,00",000026,SC,13/12/2024,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,197381,PA01010001,50,KG,"9,20","460,00",000044,MS,30/08/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,207136,PA01010001,3.120,KG,"10,60","33.072,00",000021,RO,21/10/2024,NOVA ROVER DISTRIBUIDORA DE ALIMENTOS LTDA,181714990001
01004,224805,PA01010001,1.500,KG,"11,95","17.925,00",000021,RO,20/01/2025,NOVA ROVER DISTRIBUIDORA DE ALIMENTOS LTDA,181714990001
01004,177717,PA01010001,8.960,KG,"11,90","106.624,00",000040,AM,27/05/2024,SENDAS DISTRIBUIDORA S/A LJ 122,060572230300
